0, 0, 01/12/2022 22:17:35, No
0, 0, 01/12/2022 22:17:36, No
0, 1, 01/18/2022 14:56:22, No
0, 1, 01/18/2022 14:56:23, No
0, 1, 01/18/2022 14:56:24, No
0, 1, 01/18/2022 14:56:25, No
0, 1, 01/18/2022 14:56:26, No
0, 1, 01/18/2022 14:56:27, No
0, 1, 01/18/2022 14:56:28, No
0, 1, 01/18/2022 14:56:29, No
0, 1, 01/18/2022 14:56:30, No
0, 1, 01/18/2022 14:56:31, No
0, 0, 01/18/2022 14:56:31, No
4, 7, 01/18/2022 14:56:31, Yes
8, 11, 01/18/2022 14:56:32, Yes
10, 14, 01/18/2022 14:56:32, Yes
2, 12, 01/18/2022 14:56:33, Yes
6, 15, 01/18/2022 14:56:33, Yes
10, 18, 01/18/2022 14:56:34, Yes
4, 14, 01/18/2022 14:56:34, Yes
13, 18, 01/18/2022 14:56:35, Yes
12, 19, 01/18/2022 14:56:35, Yes
6, 16, 01/18/2022 14:56:35, Yes
11, 19, 01/18/2022 14:56:36, Yes
8, 14, 01/18/2022 14:56:36, Yes
9, 17, 01/18/2022 14:56:37, Yes
12, 18, 01/18/2022 14:56:37, Yes
4, 12, 01/18/2022 14:56:38, Yes
8, 17, 01/18/2022 14:56:38, Yes
12, 17, 01/18/2022 14:56:39, Yes
12, 18, 01/18/2022 14:56:39, Yes
7, 12, 01/18/2022 14:56:39, Yes
10, 15, 01/18/2022 14:56:40, Yes
11, 16, 01/18/2022 14:56:40, Yes
13, 17, 01/18/2022 14:56:41, Yes
7, 17, 01/18/2022 14:56:41, Yes
16, 19, 01/18/2022 14:56:42, Yes
14, 18, 01/18/2022 14:56:43, Yes
11, 18, 01/18/2022 14:56:43, Yes
13, 16, 01/18/2022 14:56:44, Yes
13, 17, 01/18/2022 14:56:44, Yes
7, 13, 01/18/2022 14:56:45, Yes
10, 15, 01/18/2022 14:56:45, Yes
12, 14, 01/18/2022 14:56:46, Yes
11, 15, 01/18/2022 14:56:46, Yes
9, 13, 01/18/2022 14:56:47, Yes
7, 10, 01/18/2022 14:56:47, Yes
9, 12, 01/18/2022 14:56:48, Yes
12, 14, 01/18/2022 14:56:48, Yes
11, 13, 01/18/2022 14:56:49, Yes
9, 11, 01/18/2022 14:56:49, Yes
3, 5, 01/18/2022 14:56:50, Yes
13, 14, 01/18/2022 14:56:50, Yes
9, 13, 01/18/2022 14:56:51, Yes
12, 13, 01/18/2022 14:56:51, Yes
11, 12, 01/18/2022 14:56:52, Yes
11, 13, 01/18/2022 14:56:52, Yes
12, 14, 01/18/2022 14:56:52, Yes
11, 13, 01/18/2022 14:56:53, Yes
13, 13, 01/18/2022 14:56:53, Yes
5, 5, 01/18/2022 14:56:54, Yes
0, 2, 01/18/2022 14:56:54, No
0, 1, 01/18/2022 14:56:55, No
0, 1, 01/18/2022 14:56:56, No
0, 1, 01/18/2022 14:56:57, No
0, 1, 01/25/2022 12:24:36, No
0, 1, 01/25/2022 12:24:37, No
0, 1, 01/25/2022 12:24:38, No
0, 1, 01/25/2022 12:24:39, No
0, 1, 01/25/2022 12:24:40, No
0, 1, 01/25/2022 12:24:41, No
0, 1, 01/25/2022 12:24:42, No
0, 0, 02/12/2022 11:04:39, No
0, 0, 02/12/2022 11:04:40, No
0, 0, 02/12/2022 11:04:41, No
0, 0, 02/12/2022 11:04:42, No
0, 0, 02/12/2022 11:04:43, No
0, 0, 02/12/2022 11:04:44, No
0, 0, 02/12/2022 11:04:45, No
0, 1, 02/12/2022 11:04:45, No
0, 0, 02/12/2022 11:04:46, No
0, 0, 02/12/2022 11:04:47, No
0, 1, 02/12/2022 11:04:47, No
2, 2, 02/12/2022 11:04:47, No
0, 0, 02/12/2022 11:04:48, No
0, 0, 02/12/2022 11:04:49, No
0, 0, 02/12/2022 11:04:50, No
0, 0, 02/12/2022 11:04:51, No
0, 0, 02/12/2022 11:04:52, No
0, 0, 02/12/2022 11:04:53, No
0, 1, 02/12/2022 11:04:53, No
4, 5, 02/12/2022 11:04:53, Yes
7, 7, 02/12/2022 11:04:53, Yes
8, 8, 02/12/2022 11:04:53, Yes
9, 9, 02/12/2022 11:04:53, Yes
6, 6, 02/12/2022 11:04:53, Yes
7, 7, 02/12/2022 11:04:54, Yes
4, 5, 02/12/2022 11:04:54, Yes
4, 6, 02/12/2022 11:04:54, Yes
8, 8, 02/12/2022 11:04:54, Yes
6, 6, 02/12/2022 11:04:54, Yes
3, 5, 02/12/2022 11:04:54, Yes
5, 7, 02/12/2022 11:04:54, Yes
7, 8, 02/12/2022 11:04:54, Yes
8, 9, 02/12/2022 11:04:54, Yes
7, 8, 02/12/2022 11:04:55, Yes
7, 9, 02/12/2022 11:04:55, Yes
7, 7, 02/12/2022 11:04:55, Yes
6, 6, 02/12/2022 11:04:55, Yes
5, 5, 02/12/2022 11:04:55, Yes
8, 8, 02/12/2022 11:04:55, Yes
9, 9, 02/12/2022 11:04:55, Yes
6, 6, 02/12/2022 11:04:56, Yes
7, 7, 02/12/2022 11:04:56, Yes
2, 3, 02/12/2022 11:04:56, No
8, 8, 02/12/2022 11:04:56, Yes
5, 5, 02/12/2022 11:04:56, Yes
7, 7, 02/12/2022 11:04:57, Yes
5, 5, 02/12/2022 11:04:57, Yes
6, 6, 02/12/2022 11:04:57, Yes
3, 3, 02/12/2022 11:04:57, No
9, 9, 02/12/2022 11:04:57, Yes
6, 6, 02/12/2022 11:04:58, Yes
7, 7, 02/12/2022 11:04:58, Yes
3, 4, 02/12/2022 11:04:58, No
5, 5, 02/12/2022 11:04:58, Yes
2, 2, 02/12/2022 11:04:58, No
3, 3, 02/12/2022 11:04:58, No
4, 4, 02/12/2022 11:04:58, No
4, 4, 02/12/2022 11:04:59, No
3, 4, 02/12/2022 11:04:59, No
3, 3, 02/12/2022 11:04:59, No
2, 3, 02/12/2022 11:04:59, No
2, 2, 02/12/2022 11:05:00, No
2, 3, 02/12/2022 11:05:00, No
4, 4, 02/12/2022 11:05:00, No
5, 5, 02/12/2022 11:05:00, Yes
4, 4, 02/12/2022 11:05:01, No
5, 5, 02/12/2022 11:05:01, Yes
